Time(Jdays) N.O. Mag_max Mag_mean b_lsq a_lsq b_std_lsq std_gr_lsq b_mlk a_mlk b_std_mlk std_gr_mlk dM_lsq dM_mlk Energy x7_lsq x7_mlk zvalue beta T_elaps6 T_elaps65 T_elaps7 T_elaps75 Mag_max_obs 
 3664.042060 26  4.8  3.477  0.69478  0.95687  0.18111  9.70422  0.91062  4.14683  0.31112 52.03535  3.423  0.246 2.959490e+10 0.0082 0.0019 -0.27425  1.02844 1125.433 1161.956 1323.125 2531.266  5.8 
 3694.042060 45  5.8  3.507  0.65259  0.95863  0.22656 11.77410  0.85716  4.22469  0.39087 57.67459  4.331  0.871 1.692953e+11 0.0110 0.0027 -0.61043  2.55841 1155.433 1191.956 1353.125 2561.266  3.9 
 3724.042060 45  5.8  3.402  0.62331  0.87028  0.21990 11.19053  1.07974  4.89243  0.65985 88.68233  4.404  1.269 1.668520e+11 0.0135 0.0006  0.65791 -1.91881 1185.433 1221.956 1383.125 2591.266  4.1 
 3754.042060 45  4.1  3.282  1.55213  1.20654  0.72989 38.34344  1.53884  6.26973  0.71744 129.58760  3.323  0.026 9.344986e+09 0.0000 0.0000 -1.18653  2.55841 1215.433 1251.956 1413.125 2621.266  4.3 
 3784.042060 46  4.3  3.326  1.10431  1.15958  0.40228 20.34645  1.33184  5.65827  0.58513 99.94696  3.250  0.052 1.400833e+10 0.0005 0.0001  0.93461 -1.74320 1245.433 1281.956 1443.125 2651.266  4.0 
 3814.042060 47  4.3  3.347  1.15485  1.18669  0.42913 22.21249  1.25226  5.42888  0.50457 89.07108  3.272 -0.035 1.416069e+10 0.0003 0.0002 -0.88179  2.51729 1275.433 1311.956 1473.125 2681.266  3.7 
 3844.042060 42  4.0  3.314  1.49932  1.24945  0.59960 34.31283  1.38185  5.76879  0.50932 102.53263  3.167 -0.175 9.251888e+09 0.0000 0.0001  1.28210 -2.78061 1305.433 1341.956 1503.125 2711.266  3.9 
 3874.042060 21  3.9  3.271  1.49498  1.07267  0.57952 34.67161  1.60003  6.12232  0.66383 133.64697  3.182  0.074 5.773754e+09 0.0000 0.0000  0.07857  0.00000 1335.433 1371.956 1533.125 2741.266  3.9 
 3904.042060 28  3.9  3.296  1.29078  1.13685  0.41604 25.03792  1.46509  5.84243  0.53599 111.70771  3.019 -0.088 7.164326e+09 0.0001 0.0000 -0.50305  1.76584 1365.433 1401.956 1563.125 2771.266  3.8 
 3934.042060 34  3.9  3.274  1.57671  1.19367  0.64251 37.36402  1.58774  6.29471  0.65153 132.11890  3.143 -0.065 7.178548e+09 0.0000 0.0000  0.12244 -0.06541 1395.433 1431.956 1593.125 2801.266  3.9 
 3964.042060 30  3.9  3.223  1.53184  1.11118  0.65825 35.96511  1.94460  7.31093  1.06077 196.01218  3.175  0.140 6.227220e+09 0.0000 0.0000  0.15232 -0.10445 1425.433 1461.956 1623.125 2831.266  5.1 
 3994.042060 29  5.1  3.290  0.70165  0.80474  0.24469 11.95561  1.49935  5.96045  1.11731 143.98260  3.953  1.125 3.940167e+10 0.0079 0.0000 -0.08404  0.44263 1455.433 1491.956 1653.125 2861.266  3.7 
 4024.042060 38  5.1  3.350  0.82404  0.89656  0.32198 16.31643  1.24084  5.30231  0.73005 104.29608  4.012  0.827 3.957176e+10 0.0034 0.0002 -0.42376  1.59312 1485.433 1521.956 1683.125 2891.266  6.9 
 4054.042060 38  6.9  3.418  0.35008  0.65924  0.08657  5.09614  1.03794  4.69359  0.76095 95.27814  5.017  2.378 1.621898e+12 0.0891 0.0008  0.43108 -1.00537   12.824   12.824 1713.125 2921.266  4.2 
 4084.042060 46  6.9  3.389  0.39016  0.72109  0.10884  6.18430  1.11606  5.01095  0.89059 108.90944  5.052  2.410 1.621929e+12 0.0675 0.0004 -0.88221  2.68509   42.824   42.824 1743.125 2951.266  4.0 
 4114.042060 53  4.2  3.294  1.30764  1.21322  0.54851 27.73274  1.47549  6.15074  0.69837 120.72086  3.272  0.031 1.357384e+10 0.0001 0.0000  0.43660 -0.89058   72.824   72.824 1773.125 2981.266  4.0 
 4144.042060 43  4.0  3.281  1.06054  1.19892  0.31449 16.94814  1.54336  6.26355  0.66601 124.85015  2.870 -0.058 1.014482e+10 0.0007 0.0000  0.06497  0.15994  102.824  102.824 1803.125 3011.266  5.0 
 4174.042060 42  5.0  3.371  0.86368  1.00398  0.33483 16.13789  1.16925  5.13101  0.61368 89.05706  3.838  0.612 3.528945e+10 0.0026 0.0003  0.00000  0.30896  132.824  132.824 1833.125 3041.266  4.1 
 4204.042060 50  5.0  3.356  0.91103  1.03947  0.37732 17.84330  1.21993  5.35875  0.67658 97.03358  3.859  0.607 3.554747e+10 0.0018 0.0002 -0.49978  1.46976  162.824  162.824 1863.125 3071.266  3.8 
 4234.042060 45  4.1  3.287  1.49670  1.21126  0.67448 35.52411  1.51498  6.19815  0.69106 125.22520  3.291  0.009 9.705207e+09 0.0000 0.0000  1.07367 -1.62033  192.824  192.824 1893.125 3101.266  3.8 
 4264.042060 25  3.8  3.284  1.20125  1.12597  0.33214 21.10855  1.52921  5.98556  0.53826 119.01690  2.863 -0.114 6.358878e+09 0.0002 0.0000  0.64114 -1.16322  222.824  222.824 1923.125 3131.266  3.4 
 4294.042060 19  3.8  3.232  1.37127  1.02197  0.47137 28.64886  1.87536  6.90484  0.88164 179.19021  3.055  0.118 4.902375e+09 0.0001 0.0000 -0.08621  0.43748  252.824  252.824 1953.125 3161.266  4.7 
 4324.042060 22  4.7  3.268  0.70020  0.77273  0.21320 10.52742  1.61940  6.20063  1.14038 154.78949  3.596  0.871 1.830860e+10 0.0079 0.0000 -0.12524  0.65049  282.824  282.824 1983.125 3191.266  4.6 
 4354.042060 32  4.7  3.256  0.70186  0.86735  0.21667  9.96659  1.69481  6.58957  1.26339 167.68846  3.464  0.812 2.307735e+10 0.0078 0.0000 -0.52056  1.68550  312.824  312.824 2013.125 3221.266  4.3 
 4384.042060 33  4.6  3.300  0.87091  0.95951  0.30529 14.59163  1.44765  5.86146  0.84351 122.98465  3.498  0.551 1.811328e+10 0.0024 0.0000  0.55353 -0.94607  342.824  342.824 2043.125 3251.266  3.7 
 4414.042060 22  4.3  3.359  0.90000  0.95674  0.25686 14.17336  1.20943  4.97071  0.46385 82.23599  3.237  0.190 1.160603e+10 0.0020 0.0002  0.30072 -0.63016  372.824  372.824 2073.125 3281.266  4.2 
 4444.042060 18  4.2  3.267  1.16582  0.91136  0.45220 24.34597  1.62860  6.14109  0.88247 145.80628  3.418  0.429 7.132155e+09 0.0003 0.0000  0.00000  0.20226  402.824  402.824 2103.125 3311.266  3.9 
 4474.042060 15  4.2  3.280  1.02946  0.86296  0.34644 19.09280  1.55105  5.82925  0.78642 131.37927  3.362  0.442 7.399304e+09 0.0008 0.0000  0.25605 -0.59084  432.824  432.824 2133.125 3341.266  3.9 
 4504.042060 16  3.9  3.337  0.98797  0.98546  0.23084 15.08097  1.28680  5.06452  0.39160 85.54256  2.903 -0.036 6.241146e+09 0.0011 0.0001 -0.36350  1.19183  462.824  462.824 2163.125 3371.266  3.5 
 4534.042060 17  3.9  3.300  1.36847  1.02308  0.46523 29.31393  1.44765  5.57339  0.52063 109.60696  3.152  0.050 5.476292e+09 0.0001 0.0000  0.23402 -0.53187  492.824  492.824 2193.125 3401.266  6.0 
 4564.042060 19  6.0  3.368  0.33664  0.55333  0.06864  3.93237  1.17880  4.81515  0.84164 103.07506  4.356  1.915 2.512361e+11 0.0977 0.0003 -0.34424  1.35618   14.733  522.824 2223.125 3431.266  5.4 
 4594.042060 42  6.0  3.524  0.55041  0.89816  0.16843  8.89956  0.82911  4.11057  0.38218 55.57532  4.368  1.042 2.619802e+11 0.0223 0.0033 -0.91693  3.08957   44.733  552.824 2253.125 3461.266  4.3 
 4624.042060 47  5.4  3.532  0.84270  1.03603  0.32774 17.41464  0.81647  4.12152  0.30766 50.76747  4.171  0.352 7.516049e+10 0.0030 0.0036  0.68737 -1.57157   74.733  582.824 2283.125 3491.266  4.3 
 4654.042060 32  4.3  3.444  0.98365  1.13051  0.27948 16.13235  0.97869  4.44123  0.27667 54.66846  3.151 -0.238 1.422612e+10 0.0011 0.0012  0.15693 -0.08427  104.733  612.824 2313.125 3521.266  5.4 
 4684.042060 27  5.4  3.411  0.63315  0.80295  0.20115 10.54584  1.05639  4.60054  0.55998 78.93139  4.132  1.045 7.309000e+10 0.0126 0.0007  0.19566 -0.33029  134.733  642.824 2343.125 3551.266  3.7 
 4714.042060 25  5.4  3.364  0.58120  0.74460  0.17509  9.18136  1.19312  4.97729  0.73786 98.57743  4.119  1.228 7.270186e+10 0.0180 0.0003 -0.06475  0.43859  164.733  672.824 2373.125 3581.266  4.4 
 4744.042060 26  4.4  3.335  1.22591  1.00268  0.52272 27.89768  1.29789  5.30865  0.58591 99.24231  3.582  0.310 1.074912e+10 0.0002 0.0001  0.00000  0.24309  194.733  702.824 2403.125 3611.266  5.4 
 4774.042060 24  5.4  3.517  0.65457  0.84357  0.19984 11.00525  0.84057  3.90192  0.32955 51.49676  4.111  0.758 7.346610e+10 0.0109 0.0030  0.17565 -0.17516  224.733  732.824 2433.125 3641.266  4.5 
 4804.042060 26  5.4  3.546  0.67770  0.89258  0.20989 11.55669  0.79519  3.80053  0.28897 46.33599  4.083  0.621 7.438817e+10 0.0093 0.0041 -0.32839  1.02844  254.733  762.824 2463.125 3671.266  4.4 
 4834.042060 30  4.5  3.420  0.82023  1.04247  0.22650 12.09993  1.03403  4.57922  0.35998 62.71511  3.229  0.071 1.864979e+10 0.0035 0.0008  0.00000  0.26112  284.733  792.824 2493.125 3701.266  4.4 
 4864.042060 27  4.4  3.381  0.91040  1.00411  0.27347 14.73422  1.13844  4.84669  0.42763 74.82123  3.297  0.143 1.448339e+10 0.0019 0.0004  0.22672 -0.33029  314.733  822.824 2523.125 3731.266  4.7 
 4894.042060 45  4.7  3.376  1.06380  1.08223  0.44381 22.05971  1.15641  5.12243  0.52445 83.86865  3.683  0.270 2.142959e+10 0.0006 0.0003 -0.71197  3.45385  344.733  852.824 2553.125 3761.266  5.0 
 4924.042060 57  5.0  3.325  0.89198  1.03055  0.37119 17.14295  1.33810  5.77016  0.83533 115.83069  3.845  0.688 3.721078e+10 0.0021 0.0001  0.30657 -0.83351  374.733  882.824 2583.125 3791.266  3.6 
 4954.042060 36  5.0  3.236  0.76063  0.82594  0.29005 13.62945  1.83936  7.07440  1.69611 209.58322  3.914  1.154 3.214338e+10 0.0052 0.0000  0.72303 -1.71623  404.733  912.824 2613.125 3821.266  3.5 
 4984.042060 24  3.6  3.183  2.09245  1.18487  0.95190 62.50227  2.36888  8.48685  1.22002 280.68292  3.034  0.017 4.257867e+09 0.0000 0.0000  0.00000  0.23355  434.733  942.824 2643.125 3851.266  3.8 
 5014.042060 23  3.8  3.265  1.61551  1.12977  0.61814 38.88696  1.63750  6.27424  0.63508 137.87730  3.101 -0.032 5.499218e+09 0.0000 0.0000  0.05787  0.01988  464.733  972.824 2673.125 3881.266  4.1 
 5044.042060 27  4.1  3.415  1.39917  1.15787  0.50331 31.38087  1.04696  4.57224  0.28181 61.14933  3.272 -0.267 9.069197e+09 0.0001 0.0007 -0.41936  1.21106  494.733 1002.824 2703.125 3911.266  3.6 
 5074.042060 29  4.1  3.334  1.42376  1.12884  0.57208 32.74937  1.29841  5.35762  0.47578 92.76718  3.307 -0.026 8.446735e+09 0.0001 0.0001  0.25273 -0.30099  524.733 1032.824 2733.125 3941.266  4.2 
 5104.042060 25  4.2  3.216  1.26895  0.96627  0.57321 28.41527  2.01062  7.42981  1.43908 218.98174  3.439  0.505 7.503469e+09 0.0002 0.0000  0.06944  0.03814  554.733 1062.824 2763.125 3971.266  3.6 
 5134.042060 37  4.2  3.219  1.50343  1.06491  0.80149 39.12021  1.98381  7.51964  1.39550 216.77558  3.492  0.410 7.997779e+09 0.0000 0.0000 -0.68038  2.42960  584.733 1092.824 2793.125 4001.266  3.7 
 5164.042060 36  3.7  3.256  1.86365  1.27204  0.74827 49.21739  1.69941  6.65454  0.62220 147.69374  3.017 -0.216 6.172491e+09 0.0000 0.0000  0.76327 -2.04994  614.733 1122.824 2823.125 4031.266  4.6 
 5194.042060 28  4.6  3.368  1.00758  0.97481  0.38134 19.80948  1.18061  4.98898  0.52356 84.89443  3.633  0.374 1.614045e+10 0.0009 0.0003 -0.36418  1.38744  644.733 1152.824 2853.125 4061.266  4.0 
 5224.042060 31  4.6  3.310  0.96616  0.96018  0.37203 18.18086  1.40241  5.69859  0.78384 116.84203  3.606  0.537 1.632797e+10 0.0013 0.0001  0.17234 -0.27400  674.733 1182.824 2883.125 4091.266  4.3 
 5254.042060 42  4.3  3.319  1.37911  1.14865  0.63279 32.51503  1.36122  5.70691  0.61648 106.30729  3.467  0.108 1.135608e+10 0.0001 0.0001 -0.65280  2.47166  704.733 1212.824 2913.125 4121.266  3.9 
 5284.042060 46  4.3  3.348  1.47358  1.20177  0.69785 36.94946  1.24860  5.40855  0.50102 90.88192  3.484 -0.032 1.201223e+10 0.0000 0.0002  0.46478 -1.15276  734.733 1242.824 2943.125 4151.266  3.7 
 5314.042060 40  3.9  3.275  1.53755  1.23704  0.60960 35.14838  1.57925  6.33982  0.64312 130.50528  3.095 -0.114 7.945080e+09 0.0000 0.0000 -0.25437  0.93469  764.733 1272.824 2973.125 4181.266  3.7 
 5344.042060 34  3.7  3.247  1.64228  1.23829  0.58895 38.20673  1.75786  6.80505  0.67476 156.77707  2.946 -0.171 6.134011e+09 0.0000 0.0000  0.71362 -1.43895  794.733 1302.824 3003.125 4211.266  3.7 
 5374.042060 21  3.7  3.329  1.32915  1.16166  0.35342 25.23840  1.32177  5.28752  0.34951 88.12559  2.826 -0.300 5.608705e+09 0.0001 0.0001  0.19439 -0.43693  824.733 1332.824 3033.125 4241.266  3.6 
 5404.042060 18  3.7  3.300  1.44735  1.10965  0.42708 30.50702  1.44765  5.59822  0.42725 106.09817  2.933 -0.167 5.016791e+09 0.0000 0.0000  0.00000  0.20226  854.733 1362.824 3063.125 4271.266  3.7 
 5434.042060 21  3.7  3.276  1.72828  1.14388  0.62506 43.49622  1.57245  6.03956  0.51743 126.44296  3.038 -0.141 4.984048e+09 0.0000 0.0000 -0.22474  0.87386  884.733 1392.824 3093.125 4301.266  3.4 
 5464.042060 21  3.7  3.248  2.05488  1.14796  0.92121 62.41793  1.75388  6.58386  0.67110 158.84356  3.141 -0.054 4.525097e+09 0.0000 0.0000  0.18671 -0.43693  914.733 1422.824 3123.125 4331.266  3.9 
 5494.042060 32  3.9  3.281  1.32843  1.15477  0.45071 26.45487  1.54416  6.13762  0.60898 124.33642  3.031 -0.075 7.386872e+09 0.0001 0.0000 -0.74610  2.74736  944.733 1452.824 3153.125 4361.266  3.7 
 5524.042060 41  3.9  3.288  1.41731  1.23809  0.50800 29.65273  1.50899  6.13975  0.57585 119.10396  3.026 -0.169 8.227936e+09 0.0001 0.0000  0.32379 -0.47650  974.733 1482.824 3183.125 4391.266  4.1 
 5554.042060 31  4.1  3.265  1.43629  1.08422  0.64085 33.77958  1.64184  6.41690  0.83740 146.45224  3.345  0.192 7.684311e+09 0.0000 0.0000  0.46505 -0.63361 1004.733 1512.824 3213.125 4421.266  5.0 
 5584.042060 32  5.0  3.362  0.84297  0.91476  0.32132 16.03201  1.19805  5.09931  0.64905 93.87953  3.915  0.744 3.278882e+10 0.0030 0.0003 -0.28233  1.33154 1034.733 1542.824 3243.125 4451.266  6.5 
 5614.042060 49  6.5  3.473  0.48842  0.81769  0.15264  8.43222  0.91726  4.44198  0.53834 73.58702  4.826  1.657 7.087543e+11 0.0343 0.0018 -0.41958  1.90693   27.464   27.464 3273.125 4481.266  5.0 
 5644.042060 47  6.5  3.498  0.49179  0.82291  0.15298  8.53295  0.87230  4.28900  0.48129 67.22998  4.827  1.583 7.087619e+11 0.0335 0.0024  0.58515 -1.57157   57.464   57.464 3303.125 4511.266  4.0 
 5674.042060 34  5.0  3.356  0.86533  0.92757  0.34045 16.90159  1.22033  5.19247  0.67709 97.53796  3.928  0.745 3.276875e+10 0.0025 0.0002  0.00000  0.27798   87.464   87.464 3333.125 4541.266  3.8 
 5704.042060 31  4.0  3.316  1.52240  1.16963  0.61664 36.06170  1.37379  5.61273  0.50212 101.59403  3.232 -0.086 7.841921e+09 0.0000 0.0001  0.20305 -0.27400  117.464  117.464 3363.125 4571.266  4.9 
 5734.042060 32  4.9  3.400  0.93231  0.96106  0.36547 18.83556  1.08574  4.76236  0.49566 77.41757  3.869  0.514 2.730386e+10 0.0016 0.0006 -0.26818  0.97759  147.464  147.464 3393.125 4601.266  4.0 
 5764.042060 31  4.9  3.384  0.90162  0.94307  0.34663 17.66231  1.13136  4.88543  0.54577 83.14527  3.854  0.582 2.733174e+10 0.0020 0.0004  0.37983 -0.63361  177.464  177.464 3423.125 4631.266  4.6 
 5794.042060 40  4.6  3.377  1.13547  1.09695  0.47959 24.39962  1.15045  5.05341  0.49233 81.26861  3.634  0.207 1.775438e+10 0.0004 0.0004 -0.95188  2.51762  207.464  207.464 3453.125 4661.266  4.8 
 5824.042060 32  4.8  3.403  0.81010  0.98486  0.26310 13.25659  1.07732  4.73711  0.46530 72.53379  3.584  0.403 2.684076e+10 0.0037 0.0006  1.61813 -3.62382  237.464  237.464 3483.125 4691.266  3.8 
 5854.042060 23  4.8  3.317  0.81718  0.83646  0.28949 14.66960  1.36833  5.46670  0.81165 115.57358  3.776  0.805 2.155295e+10 0.0035 0.0001 -0.93864  2.94240  267.464  267.464 3513.125 4721.266  5.2 
 5884.042060 30  5.2  3.340  0.70024  0.81581  0.24255 12.33873  1.27734  5.30913  0.80708 109.70960  4.035  1.044 4.827970e+10 0.0079 0.0001  0.37607 -0.83557  297.464  297.464 3543.125 4751.266  4.2 
 5914.042060 26  5.2  3.396  0.69229  0.82549  0.22730 11.79127  1.09628  4.70381  0.56998 81.72802  4.008  0.909 4.857508e+10 0.0084 0.0005 -0.13225  0.63576  327.464  327.464 3573.125 4781.266  5.2 
 5944.042060 20  5.2  3.580  0.64207  0.86647  0.17038  9.72269  0.74878  3.54738  0.23173 39.10653  3.851  0.462 5.114298e+10 0.0119 0.0057  0.58378 -1.57769  357.464  357.464 3603.125 4811.266  4.2 
 5974.042060 16  5.2  3.669  0.59954  0.84165  0.13945  8.51781  0.64941  3.15236  0.16362 29.59623  3.796  0.346 5.126957e+10 0.0159 0.0113 -0.32542  1.19183  387.464  387.464 3633.125 4841.266  4.5 
 6004.042060 29  4.5  3.369  1.00977  1.00799  0.36214 18.89931  1.17706  4.99358  0.49207 82.14645  3.502  0.258 1.478287e+10 0.0009 0.0003 -0.54720  1.92988  417.464  417.464 3663.125 4871.266  3.6 
 6034.042060 27  4.5  3.304  1.08905  0.95324  0.45191 22.88673  1.42999  5.72135  0.77917 120.54457  3.625  0.499 1.259532e+10 0.0005 0.0001  0.65460 -1.87164  447.464  447.464 3693.125 4901.266  6.0 
 6064.042060 21  6.0  3.505  0.39469  0.67996  0.08753  4.93079  0.86039  3.90340  0.41596 57.60565  4.277  1.463 2.542393e+11 0.0655 0.0026 -0.30456  1.31079    1.879  477.464 3723.125 4931.266  5.6 
 6094.042060 24  6.0  3.783  0.43341  0.86805  0.09041  5.41724  0.55442  3.04347  0.14794 25.34944  3.997  0.511 2.792380e+11 0.0501 0.0217  0.11704 -0.17516   31.879  507.464 3753.125 4961.266  5.3 
 6124.042060 18  5.6  3.744  0.41837  0.82031  0.07553  4.55608  0.58338  3.00541  0.14687 25.40659  3.639  0.448 1.296826e+11 0.0556 0.0178  0.26701 -0.74162   61.879  537.464 3783.125 4991.266  4.8 
 6154.042060 19  5.3  3.479  0.52895  0.76272  0.12936  7.02310  0.90677  3.99906  0.38017 56.50322  3.858  0.890 6.272730e+10 0.0259 0.0019 -0.32500  1.35618   91.879  567.464 3813.125 5021.266  4.7 
 6184.042060 26  4.8  3.446  0.69947  0.93353  0.18867  9.91466  0.97342  4.33523  0.36539 59.26575  3.465  0.346 2.857821e+10 0.0080 0.0012 -0.14424  0.63576  121.879  597.464 3843.125 5051.266  4.8 
 6214.042060 21  4.8  3.524  0.52899  0.90278  0.10080  5.61830  0.82911  3.80954  0.24762 42.59933  3.093  0.205 3.307202e+10 0.0259 0.0033  0.52866 -1.31079  151.879  627.464 3873.125 5081.266  4.1 
 6244.042060 18  4.8  3.528  0.63287  0.86964  0.14379  8.25239  0.82287  3.72389  0.24309 42.61210  3.426  0.275 2.791931e+10 0.0126 0.0034 -0.28891  1.14614  181.879  657.464 3903.125 5111.266  3.8 
 6274.042060 17  4.1  3.400  1.23420  1.01739  0.39759 25.20650  1.08574  4.48766  0.30769 64.93413  3.276 -0.033 7.477361e+09 0.0002 0.0006  0.40459 -1.01749  211.879  687.464 3933.125 5141.266  3.5 
 6304.042060 10  3.8  3.300  1.16988  0.90532  0.30815 21.58251  1.44765  5.34294  0.47186 106.80126  3.026  0.109 4.118775e+09 0.0003 0.0000  0.17665 -0.48242  241.879  717.464 3963.125 5171.266  3.4 
 6334.042060 8  3.5  3.200  1.73479  0.97411  0.55085 45.10410  2.17147  7.41751  0.86308 234.54708  2.938  0.084 2.454115e+09 0.0000 0.0000  0.00000  0.13484  271.879  747.464 3993.125 5201.266  5.0 
 6364.042060 29  5.0  3.472  0.85049  0.95897  0.29877 15.93244  0.91931  4.22033  0.34908 57.04628  3.872  0.409 3.386327e+10 0.0028 0.0017 -1.03393  4.16076  301.879  777.464 4023.125 5231.266  4.3 
 6394.042060 38  5.0  3.468  0.92304  1.02984  0.35307 18.45093  0.92715  4.36122  0.35622 58.61646  3.884  0.296 3.483131e+10 0.0017 0.0017  0.59654 -1.65499  331.879  807.464 4053.125 5261.266  3.7 
 6424.042060 18  4.3  3.344  1.15574  0.94596  0.43100 24.31617  1.26085  5.03784  0.51297 90.86676  3.482  0.304 8.803302e+09 0.0003 0.0002  0.59712 -1.68550  361.879  837.464 4083.125 5291.266  4.6 
 6454.042060 17  4.6  3.571  0.94120  0.95946  0.27554 17.30257  0.76113  3.51385  0.18020 36.45513  3.581 -0.017 1.630595e+10 0.0015 0.0052 -0.49884  1.89624  391.879  867.464 4113.125 5321.266  5.0 
 6484.042060 25  5.0  3.536  0.77835  0.94553  0.23769 13.24489  0.81025  3.82869  0.25757 44.44357  3.785  0.275 3.564400e+10 0.0046 0.0037 -0.07210  0.43859  421.879  897.464 4143.125 5351.266  3.5 
 6514.042060 16  5.0  3.363  0.59811  0.69984  0.16177  8.84818  1.19805  4.79828  0.64905 92.10030  3.830  0.995 3.187225e+10 0.0161 0.0003  0.82757 -2.31215  451.879  927.464 4173.125 5381.266  4.0 
 6544.042060 13  4.0  3.362  1.07979  0.93420  0.29275 19.04577  1.20124  4.71766  0.36230 76.58815  3.135  0.073 6.098385e+09 0.0006 0.0002 -0.66853  2.11554  481.879  957.464 4203.125 5411.266  3.7 
 6574.042060 21  4.0  3.310  1.26922  1.03945  0.43253 25.62638  1.40311  5.53154  0.52860 104.71066  3.181  0.058 6.794516e+09 0.0002 0.0001 -0.07937  0.43693  511.879  987.464 4233.125 5441.266  5.5 
 6604.042060 27  5.5  3.400  0.59664  0.78395  0.18562  9.69944  1.08574  4.68857  0.61469 84.00919  4.186  1.182 8.955859e+10 0.0162 0.0006 -0.32888  1.21106  541.879 1017.464 4263.125 5471.266  3.6 
 6634.042060 26  5.5  3.438  0.60580  0.79189  0.18655  9.98907  0.99050  4.38646  0.49870 71.21409  4.193  1.071 8.956196e+10 0.0152 0.0011  0.44875 -0.93495  571.879 1047.464 4293.125 5501.266  3.8 
 6664.042060 25  3.8  3.272  1.70457  1.16001  0.68090 43.09191  1.59667  6.18795  0.59743 131.71818  3.119 -0.076 5.666504e+09 0.0000 0.0000 -0.44640  1.23950  601.879 1077.464 4323.125 5531.266  5.3 
 6694.042060 30  5.3  3.393  0.67086  0.84507  0.22135 11.22876  1.10414  4.78954  0.59960 83.96930  4.040  0.962 6.029878e+10 0.0097 0.0005  0.00000  0.26112  631.879 1107.464 4353.125 5561.266  3.8 
 6724.042060 25  5.3  3.464  0.65960  0.83685  0.20335 10.87568  0.93598  4.20588  0.40945 61.70412  4.031  0.806 6.028300e+10 0.0105 0.0016  0.41746 -0.76277  661.879 1137.464 4383.125 5591.266  5.0 
 6754.042060 30  5.0  3.450  0.79475  0.95095  0.26573 13.78637  0.96510  4.37242  0.39185 61.77383  3.803  0.469 3.517419e+10 0.0041 0.0013 -0.58267  2.08893  691.879 1167.464 4413.125 5621.266  4.3 
 6784.042060 36  5.0  3.417  0.80767  0.98566  0.28208 14.08761  1.04231  4.68322  0.46978 71.32270  3.780  0.507 3.616937e+10 0.0038 0.0007  0.23202 -0.38139  721.879 1197.464 4443.125 5651.266  3.9 
 6814.042060 34  4.3  3.285  1.18921  1.04460  0.49041 24.61547  1.52227  6.09829  0.80357 130.47454  3.422  0.294 1.064687e+10 0.0003 0.0000 -0.16035  0.62137  751.879 1227.464 4473.125 5681.266  3.6 
 6844.042060 39  3.9  3.236  2.06334  1.22456  1.16931 65.04664  1.84103  7.11416  0.93091 180.07681  3.307  0.036 6.455314e+09 0.0000 0.0000 -0.19386  0.77865  781.879 1257.464 4503.125 5711.266  4.1 
 6874.042060 32  4.1  3.281  1.49156  1.11444  0.67495 36.24707  1.54416  6.13762  0.72340 130.36048  3.353  0.125 7.927030e+09 0.0000 0.0000  0.57961 -1.50009  811.879 1287.464 4533.125 5741.266  4.2 
 6904.042060 19  4.2  3.421  1.01310  1.00420  0.28264 17.29087  1.03145  4.37310  0.29297 59.26789  3.209 -0.040 1.023268e+10 0.0009 0.0008  0.18327 -0.48123  841.879 1317.464 4563.125 5771.266  4.6 
 6934.042060 17  4.6  3.441  0.82041  0.88126  0.23502 13.29520  0.98440  4.18365  0.33836 58.54396  3.526  0.350 1.609969e+10 0.0035 0.0011 -0.06282  0.43937  871.879 1347.464 4593.125 5801.266  5.2 
 6964.042060 18  5.2  3.461  0.55688  0.75030  0.14005  7.68586  0.94184  4.08080  0.40061 60.06752  3.853  0.867 4.999507e+10 0.0213 0.0015  0.00000  0.20226  901.879 1377.464 4623.125 5831.266  5.1 
 6994.042060 31  5.2  3.458  0.62428  0.89686  0.17641  9.04408  0.94811  4.33568  0.40689 61.31112  3.763  0.627 6.268355e+10 0.0134 0.0014 -0.93204  2.60295  931.879 1407.464 4653.125 5861.266  5.0 
 7024.042060 33  5.1  3.491  0.67044  0.95755  0.19077  9.91458  0.88467  4.17254  0.33217 52.90990  3.672  0.384 5.177325e+10 0.0097 0.0022  0.64094 -1.64317  961.879 1437.464 4683.125 5891.266  6.5 
 7054.042060 24  6.5  3.546  0.37642  0.68106  0.08760  5.16177  0.79565  3.76717  0.39141 54.42777  4.691  1.765 7.087003e+11 0.0743 0.0041 -0.11729  0.64226    8.852    8.852 4713.125 5921.266  6.5 
 7084.042060 29  6.5  3.852  0.24300  0.88193  0.03153  1.86701  0.50990  2.99210  0.13882 22.62564  2.871  0.632 1.148909e+12 0.1866 0.0295 -0.22534  0.81445   21.055   29.616 4743.125 5951.266  5.6 
 7114.042060 22  6.5  4.014  0.28017  0.85730  0.03886  2.52876  0.42845  2.62778  0.09087 16.43524  3.440  0.367 9.115081e+11 0.1444 0.0518  0.64051 -1.91082   51.055   59.616 4773.125 5981.266  5.8 
 7144.042060 16  5.8  3.525  0.26780  0.61342  0.03774  2.13338  0.82723  3.68580  0.36009 50.05960  3.509  1.344 1.990179e+11 0.1573 0.0033 -0.24850  1.19183   81.055   89.616 4803.125 6011.266  4.4 
