Longitude	Latitude	Year	Month	Day	Mag	Hour	Minite	Second 
100.270000 26.150000 1973 11 20 3.000000 6 8 55.000000 
104.200000 31.900000 1973 11 23 3.200000 8 4 57.000000 
99.900000 31.600000 1973 11 23 3.000000 10 49 41.000000 
99.730000 26.600000 1973 11 26 3.400000 11 56 33.000000 
98.500000 25.900000 1973 11 29 3.000000 5 48 3.000000 
98.530000 25.780000 1973 12 2 3.000000 20 24 57.000000 
105.100000 31.100000 1973 12 3 3.100000 4 22 1.400000 
98.600000 29.000000 1973 12 3 3.600000 4 39 21.000000 
98.520000 25.850000 1973 12 3 3.200000 16 28 12.000000 
98.500000 25.970000 1973 12 5 3.000000 21 38 45.000000 
100.100000 31.600000 1973 12 10 3.500000 21 4 42.000000 
100.000000 31.600000 1973 12 16 3.800000 4 24 55.000000 
102.680000 27.020000 1973 12 16 3.400000 11 57 19.000000 
99.900000 31.600000 1973 12 16 3.600000 12 12 10.000000 
103.600000 28.800000 1973 12 18 3.000000 6 28 41.000000 
99.000000 30.900000 1973 12 26 3.300000 14 41 16.000000 
99.900000 31.000000 1973 12 27 3.200000 16 21 18.000000 
103.080000 29.700000 1973 12 30 5.300000 1 24 48.000000 
98.830000 24.230000 1974 1 1 3.000000 16 2 46.000000 
99.430000 26.580000 1974 1 9 3.400000 19 29 54.000000 
98.380000 25.550000 1974 1 10 3.100000 11 54 21.000000 
98.300000 25.700000 1974 1 19 3.000000 2 17 56.000000 
98.470000 24.270000 1974 1 20 3.000000 8 42 51.000000 
100.250000 27.250000 1974 1 24 3.100000 9 23 17.000000 
104.300000 31.800000 1974 1 24 3.200000 16 26 26.000000 
99.000000 29.700000 1974 1 27 3.800000 1 2 12.100000 
98.800000 24.670000 1974 2 3 3.900000 1 28 38.000000 
99.380000 28.180000 1974 2 8 3.200000 5 0 17.000000 
100.600000 25.950000 1974 2 9 4.000000 13 53 42.400000 
100.630000 25.850000 1974 2 9 3.200000 14 6 14.000000 
100.930000 25.970000 1974 2 11 3.400000 2 3 17.000000 
101.370000 26.300000 1974 2 12 3.400000 16 47 49.000000 
99.900000 30.900000 1974 2 12 3.000000 18 49 33.000000 
99.230000 28.100000 1974 2 13 3.800000 10 26 18.000000 
99.900000 30.900000 1974 2 19 3.000000 11 52 46.000000 
98.400000 25.780000 1974 2 23 3.200000 2 2 53.000000 
104.900000 29.400000 1974 2 23 3.000000 13 54 1.000000 
98.670000 24.520000 1974 2 27 3.300000 1 2 45.000000 
99.900000 31.900000 1974 2 27 3.800000 4 12 46.000000 
98.670000 24.500000 1974 2 27 3.500000 7 9 7.000000 
98.600000 24.420000 1974 2 27 4.200000 7 13 7.000000 
98.600000 24.550000 1974 2 27 3.800000 7 26 29.000000 
98.670000 24.430000 1974 2 27 3.600000 7 29 43.000000 
98.600000 24.500000 1974 2 27 3.400000 19 49 34.000000 
98.600000 24.530000 1974 2 28 4.000000 4 34 37.200000 
102.670000 26.820000 1974 2 28 3.000000 20 34 8.000000 
102.730000 25.330000 1974 3 4 4.000000 2 33 9.300000 
101.370000 24.950000 1974 3 14 3.800000 7 13 15.500000 
103.300000 27.070000 1974 3 17 3.000000 20 11 57.000000 
102.700000 26.700000 1974 3 18 3.100000 7 1 36.000000 
103.320000 27.780000 1974 3 19 3.200000 14 32 18.000000 
99.800000 30.800000 1974 3 19 3.000000 20 48 37.000000 
102.470000 26.370000 1974 3 20 3.300000 20 57 35.000000 
100.850000 27.970000 1974 3 22 3.000000 11 56 13.000000 
99.800000 30.900000 1974 3 23 3.100000 17 30 20.000000 
100.130000 24.430000 1974 3 29 4.000000 3 31 12.000000 
100.030000 24.430000 1974 3 29 3.000000 3 35 31.000000 
103.070000 26.950000 1974 3 29 3.100000 14 49 43.000000 
98.680000 24.530000 1974 3 30 3.000000 19 21 31.000000 
100.000000 31.700000 1974 4 4 3.800000 15 13 44.000000 
98.170000 24.950000 1974 4 6 3.000000 11 37 26.000000 
99.750000 27.500000 1974 4 6 4.200000 20 34 19.400000 
99.800000 27.500000 1974 4 6 4.100000 20 39 34.800000 
104.080000 27.700000 1974 4 8 3.800000 1 40 15.000000 
103.970000 27.770000 1974 4 8 3.200000 10 19 55.000000 
100.620000 24.620000 1974 4 9 4.100000 15 40 27.800000 
102.680000 26.570000 1974 4 11 3.100000 15 40 53.000000 
102.370000 24.080000 1974 4 11 3.500000 23 35 50.000000 
98.670000 24.470000 1974 4 13 3.200000 11 45 49.000000 
98.730000 25.880000 1974 4 14 3.100000 21 12 50.000000 
101.200000 31.100000 1974 4 17 3.100000 15 9 55.000000 
101.200000 31.100000 1974 4 17 3.200000 15 55 32.000000 
101.200000 31.100000 1974 4 18 3.000000 16 38 58.000000 
102.200000 29.500000 1974 4 21 3.000000 21 12 5.000000 
103.600000 28.900000 1974 4 28 3.000000 18 16 12.000000 
100.280000 24.830000 1974 4 30 3.500000 16 46 38.000000 
98.670000 24.350000 1974 5 3 3.700000 7 20 18.000000 
100.000000 31.800000 1974 5 3 3.000000 14 50 9.000000 
104.800000 26.900000 1974 5 5 4.400000 13 36 33.000000 
104.000000 31.800000 1974 5 9 3.300000 6 22 6.000000 
104.000000 31.770000 1974 5 9 3.900000 6 26 22.000000 
104.000000 29.000000 1974 5 9 3.000000 10 13 2.000000 
100.050000 24.450000 1974 5 9 3.200000 22 8 5.000000 
103.930000 29.170000 1974 5 10 3.100000 11 24 59.000000 
104.000000 28.080000 1974 5 11 4.500000 3 25 12.000000 
104.000000 28.100000 1974 5 11 7.100000 3 25 15.500000 
104.000000 28.100000 1974 5 11 5.000000 3 34 0.000000 
104.000000 28.100000 1974 5 11 3.900000 3 40 38.000000 
104.000000 28.100000 1974 5 11 3.700000 3 42 12.000000 
104.000000 28.100000 1974 5 11 4.100000 3 45 48.000000 
104.000000 28.100000 1974 5 11 4.100000 3 50 3.000000 
104.000000 28.100000 1974 5 11 5.000000 3 52 0.000000 
104.000000 28.100000 1974 5 11 3.700000 3 52 31.000000 
104.000000 28.100000 1974 5 11 3.000000 3 53 0.000000 
104.000000 28.100000 1974 5 11 3.500000 3 55 0.000000 
104.000000 28.100000 1974 5 11 4.400000 3 56 35.000000 
104.000000 28.100000 1974 5 11 4.000000 3 58 51.000000 
104.000000 28.100000 1974 5 11 4.000000 4 0 16.000000 
104.000000 28.100000 1974 5 11 3.200000 4 1 51.000000 
104.000000 28.100000 1974 5 11 3.000000 4 2 0.000000 
104.000000 28.100000 1974 5 11 4.000000 4 4 0.000000 
104.000000 28.100000 1974 5 11 3.400000 4 5 16.000000 
104.000000 28.200000 1974 5 11 4.100000 4 6 30.000000 
104.000000 28.200000 1974 5 11 3.100000 4 12 0.000000 
104.000000 28.200000 1974 5 11 3.100000 4 20 0.000000 
104.000000 28.200000 1974 5 11 3.100000 4 22 0.000000 
103.920000 28.180000 1974 5 11 3.700000 4 50 4.000000 
103.800000 28.200000 1974 5 11 3.400000 5 23 23.000000 
103.800000 28.130000 1974 5 11 3.700000 5 58 51.000000 
103.900000 28.200000 1974 5 11 3.700000 5 59 12.000000 
103.900000 28.220000 1974 5 11 3.400000 6 8 59.000000 
103.780000 28.150000 1974 5 11 3.400000 6 21 50.000000 
103.900000 28.200000 1974 5 11 3.500000 6 40 26.000000 
103.820000 28.120000 1974 5 11 3.300000 7 24 43.000000 
103.930000 28.150000 1974 5 11 3.000000 7 31 49.000000 
103.930000 28.150000 1974 5 11 3.000000 7 32 0.000000 
103.830000 28.150000 1974 5 11 3.000000 9 16 57.000000 
103.950000 28.130000 1974 5 11 3.700000 9 39 53.000000 
103.900000 28.170000 1974 5 11 3.200000 9 54 33.000000 
103.920000 28.200000 1974 5 11 4.300000 10 16 52.000000 
103.950000 28.150000 1974 5 11 3.400000 11 34 3.000000 
103.950000 28.170000 1974 5 11 3.700000 11 51 4.000000 
103.950000 28.170000 1974 5 11 3.400000 12 6 0.000000 
103.930000 28.220000 1974 5 11 4.000000 13 28 52.000000 
103.950000 28.200000 1974 5 11 3.500000 14 11 17.000000 
104.000000 28.180000 1974 5 11 3.700000 15 1 1.000000 
104.000000 28.070000 1974 5 11 4.600000 17 39 10.000000 
103.980000 28.180000 1974 5 11 4.200000 18 32 17.000000 
103.930000 28.150000 1974 5 11 3.000000 22 19 13.000000 
103.980000 28.130000 1974 5 11 3.100000 23 57 30.000000 
103.950000 28.150000 1974 5 12 3.700000 1 28 25.000000 
104.000000 28.170000 1974 5 12 4.400000 2 6 8.000000 
103.880000 28.200000 1974 5 12 3.200000 2 11 0.000000 
103.920000 28.150000 1974 5 12 3.200000 9 0 25.000000 
103.920000 28.180000 1974 5 12 5.000000 10 50 22.000000 
103.930000 28.150000 1974 5 12 3.000000 12 33 9.000000 
103.900000 28.200000 1974 5 12 3.100000 13 33 53.000000 
103.950000 28.180000 1974 5 12 3.100000 15 22 17.000000 
103.920000 28.200000 1974 5 13 3.700000 0 21 6.000000 
103.920000 28.180000 1974 5 13 3.600000 2 1 22.000000 
103.970000 28.170000 1974 5 13 3.400000 4 46 37.000000 
103.950000 28.220000 1974 5 13 3.200000 6 49 41.000000 
103.950000 28.120000 1974 5 13 3.100000 9 50 10.000000 
103.930000 28.170000 1974 5 13 3.700000 11 58 0.000000 
103.820000 28.200000 1974 5 13 3.200000 19 26 37.000000 
103.930000 28.200000 1974 5 13 3.200000 23 46 53.000000 
103.980000 28.230000 1974 5 14 3.100000 8 11 5.000000 
103.980000 28.150000 1974 5 14 3.700000 21 40 55.000000 
103.930000 28.070000 1974 5 15 3.300000 5 14 56.000000 
104.020000 28.180000 1974 5 15 4.500000 7 2 0.000000 
103.950000 28.200000 1974 5 15 3.100000 16 51 23.000000 
103.970000 28.170000 1974 5 15 3.200000 17 37 39.000000 
99.930000 26.270000 1974 5 15 4.300000 17 54 20.700000 
104.000000 28.220000 1974 5 16 4.100000 4 21 52.000000 
103.980000 28.170000 1974 5 17 3.500000 4 19 28.000000 
100.150000 28.200000 1974 5 17 3.000000 9 50 49.000000 
103.970000 28.150000 1974 5 17 3.000000 10 40 13.000000 
103.930000 28.120000 1974 5 17 3.700000 12 26 8.000000 
103.970000 28.180000 1974 5 19 3.500000 1 34 23.000000 
103.930000 28.150000 1974 5 19 3.000000 16 21 42.000000 
103.980000 28.170000 1974 5 20 3.400000 0 26 47.000000 
98.530000 25.930000 1974 5 20 3.400000 8 16 7.000000 
98.570000 25.950000 1974 5 20 3.000000 10 0 43.000000 
104.000000 28.200000 1974 5 20 3.900000 16 10 52.000000 
104.020000 28.200000 1974 5 20 3.000000 21 22 39.000000 
98.050000 24.250000 1974 5 21 3.000000 11 26 51.000000 
104.020000 28.220000 1974 5 21 3.100000 11 44 3.000000 
103.970000 28.170000 1974 5 21 3.700000 12 6 35.000000 
103.950000 28.180000 1974 5 22 3.400000 10 22 7.000000 
103.950000 28.200000 1974 5 23 4.000000 10 28 29.000000 
103.950000 28.170000 1974 5 23 4.000000 10 57 36.000000 
103.970000 28.170000 1974 5 23 3.200000 12 44 0.000000 
98.550000 25.970000 1974 5 24 3.100000 5 34 5.000000 
98.530000 25.970000 1974 5 24 3.200000 5 35 34.000000 
104.000000 28.200000 1974 5 24 3.100000 13 13 53.000000 
103.950000 28.150000 1974 5 24 3.000000 15 59 22.000000 
103.970000 28.150000 1974 5 24 3.000000 16 53 14.000000 
99.870000 26.020000 1974 5 25 3.300000 9 22 30.000000 
100.100000 27.370000 1974 5 25 3.000000 16 37 50.000000 
101.400000 31.900000 1974 5 26 3.000000 11 22 52.000000 
104.000000 28.280000 1974 5 26 4.400000 11 40 50.000000 
103.900000 28.280000 1974 5 28 3.000000 4 28 50.000000 
103.930000 28.170000 1974 5 30 4.500000 7 26 37.000000 
100.080000 25.020000 1974 5 31 3.000000 0 28 20.000000 
98.680000 24.850000 1974 5 31 3.100000 1 38 53.000000 
98.730000 24.850000 1974 5 31 3.400000 1 46 13.000000 
103.970000 28.230000 1974 6 1 3.000000 5 58 34.000000 
103.930000 28.180000 1974 6 1 5.000000 11 25 26.000000 
102.700000 24.000000 1974 6 1 3.000000 15 19 56.000000 
100.100000 31.700000 1974 6 4 3.300000 16 32 16.000000 
98.880000 24.450000 1974 6 5 3.100000 6 51 0.000000 
99.600000 29.400000 1974 6 5 5.200000 8 2 7.900000 
100.100000 31.700000 1974 6 5 3.000000 18 33 30.000000 
103.950000 28.220000 1974 6 5 5.000000 20 30 19.000000 
98.380000 25.970000 1974 6 6 3.500000 15 1 38.000000 
98.630000 24.530000 1974 6 6 3.000000 22 5 48.000000 
103.980000 28.220000 1974 6 6 3.100000 23 20 35.000000 
102.400000 24.220000 1974 6 8 3.600000 7 43 51.000000 
98.970000 28.580000 1974 6 10 3.600000 3 30 58.000000 
99.330000 24.630000 1974 6 12 4.200000 5 59 4.300000 
99.280000 24.620000 1974 6 12 3.200000 10 54 23.000000 
99.270000 24.600000 1974 6 14 3.400000 14 23 36.000000 
104.050000 28.280000 1974 6 15 4.600000 15 0 30.000000 
104.050000 28.300000 1974 6 15 5.700000 15 2 58.000000 
104.070000 28.330000 1974 6 15 4.900000 15 15 52.000000 
104.100000 28.330000 1974 6 15 3.800000 15 52 48.000000 
104.030000 28.270000 1974 6 15 3.500000 17 11 37.000000 
100.000000 31.700000 1974 6 15 3.600000 18 14 29.000000 
100.080000 31.570000 1974 6 15 5.000000 18 19 25.000000 
100.100000 31.700000 1974 6 15 3.300000 18 23 47.000000 
100.100000 31.700000 1974 6 15 3.000000 18 26 10.000000 
100.000000 31.700000 1974 6 15 3.000000 18 53 27.000000 
104.070000 28.250000 1974 6 15 5.200000 22 27 31.000000 
104.050000 28.270000 1974 6 15 3.200000 23 27 54.000000 
104.050000 28.270000 1974 6 16 3.200000 0 42 48.000000 
100.000000 31.700000 1974 6 16 3.000000 3 32 15.000000 
99.270000 28.750000 1974 6 16 3.300000 6 54 54.000000 
101.300000 31.900000 1974 6 16 3.000000 8 48 37.000000 
104.020000 28.270000 1974 6 16 3.000000 10 45 57.000000 
104.070000 28.280000 1974 6 16 4.200000 17 40 8.000000 
100.000000 31.700000 1974 6 17 3.200000 7 44 51.000000 
98.550000 26.000000 1974 6 17 3.600000 14 19 7.000000 
98.500000 25.880000 1974 6 18 3.300000 19 1 51.000000 
104.050000 28.280000 1974 6 22 4.700000 9 56 56.000000 
104.030000 28.280000 1974 6 24 4.200000 4 11 0.000000 
99.200000 24.600000 1974 6 25 3.200000 4 18 19.000000 
102.170000 26.800000 1974 6 25 3.000000 19 32 10.000000 
100.670000 31.280000 1974 6 27 3.900000 18 7 44.000000 
98.730000 24.400000 1974 6 27 3.000000 23 20 42.000000 
103.880000 28.230000 1974 6 28 3.000000 14 9 43.000000 
103.900000 28.200000 1974 6 30 3.200000 9 3 45.000000 
98.800000 24.430000 1974 6 30 3.600000 12 40 57.000000 
104.030000 28.300000 1974 7 1 3.400000 7 0 0.000000 
103.980000 28.300000 1974 7 1 3.000000 7 18 18.000000 
98.780000 24.380000 1974 7 1 3.000000 9 48 33.000000 
104.000000 28.250000 1974 7 4 3.200000 18 22 48.000000 
104.080000 27.730000 1974 7 4 3.300000 19 30 24.000000 
102.250000 24.150000 1974 7 7 3.800000 8 55 35.000000 
103.900000 28.150000 1974 7 7 3.300000 10 13 10.000000 
100.300000 26.320000 1974 7 7 3.300000 10 36 35.000000 
104.000000 28.230000 1974 7 8 3.200000 13 40 56.000000 
104.030000 28.170000 1974 7 8 3.000000 15 16 39.000000 
103.880000 28.170000 1974 7 9 3.600000 5 23 50.000000 
103.850000 28.150000 1974 7 10 5.200000 0 20 25.000000 
103.820000 28.130000 1974 7 10 4.400000 20 45 23.000000 
98.850000 24.430000 1974 7 11 3.200000 8 15 51.000000 
98.600000 25.880000 1974 7 12 3.400000 10 37 44.000000 
103.780000 28.150000 1974 7 13 3.700000 7 38 37.000000 
103.850000 28.150000 1974 7 13 4.400000 11 13 58.000000 
103.820000 28.150000 1974 7 13 3.000000 12 22 23.000000 
103.780000 28.070000 1974 7 13 3.000000 17 27 12.000000 
103.780000 28.100000 1974 7 14 4.700000 5 1 20.000000 
103.820000 28.130000 1974 7 14 4.900000 5 38 3.000000 
104.020000 28.270000 1974 7 16 3.000000 2 0 15.000000 
98.350000 25.600000 1974 7 22 3.000000 19 41 34.000000 
103.930000 28.220000 1974 7 23 3.700000 4 18 37.000000 
103.980000 28.220000 1974 7 26 4.000000 7 13 3.000000 
99.800000 30.900000 1974 7 28 3.000000 22 34 9.000000 
100.430000 31.700000 1974 7 29 3.100000 19 37 45.000000 
99.930000 25.870000 1974 8 4 3.300000 8 34 29.000000 
103.030000 29.380000 1974 8 4 3.200000 16 49 59.000000 
100.000000 31.700000 1974 8 6 3.200000 18 51 47.000000 
103.870000 28.120000 1974 8 11 3.000000 3 39 36.000000 
98.550000 25.920000 1974 8 12 3.200000 13 18 55.000000 
105.200000 29.000000 1974 8 13 3.300000 16 27 33.000000 
98.300000 30.300000 1974 8 18 3.900000 23 1 22.000000 
104.820000 24.300000 1974 8 19 3.700000 5 39 56.000000 
104.000000 31.700000 1974 8 19 3.000000 19 0 7.000000 
100.000000 31.700000 1974 8 20 3.300000 10 33 43.000000 
98.530000 25.970000 1974 8 20 3.200000 16 53 26.000000 
100.100000 31.700000 1974 8 30 3.000000 19 16 31.000000 
99.200000 29.300000 1974 8 31 3.700000 5 57 57.000000 
103.930000 28.170000 1974 8 31 3.500000 8 25 18.000000 
103.830000 28.120000 1974 8 31 3.000000 17 10 50.000000 
98.280000 24.170000 1974 9 1 3.000000 10 39 40.000000 
102.880000 26.870000 1974 9 1 3.600000 15 18 53.000000 
102.870000 26.920000 1974 9 1 3.000000 15 21 0.000000 
102.880000 26.920000 1974 9 1 3.200000 15 23 7.000000 
101.300000 29.300000 1974 9 1 3.600000 18 3 56.000000 
101.300000 29.300000 1974 9 1 3.100000 18 48 37.000000 
101.300000 29.300000 1974 9 1 3.800000 23 52 24.000000 
101.230000 25.670000 1974 9 5 3.200000 20 2 16.000000 
102.380000 24.150000 1974 9 13 3.000000 13 11 43.000000 
98.550000 25.830000 1974 9 14 3.200000 19 55 38.000000 
103.600000 28.750000 1974 10 1 3.600000 20 7 53.000000 
103.780000 28.070000 1974 10 5 3.300000 6 38 39.000000 
104.300000 31.900000 1974 10 6 3.600000 18 13 48.000000 
99.580000 25.520000 1974 10 7 3.600000 20 29 13.000000 
100.830000 27.330000 1974 10 8 3.100000 22 23 44.000000 
103.880000 28.130000 1974 10 9 4.000000 18 32 0.000000 
104.920000 28.220000 1974 10 12 3.400000 16 51 52.000000 
98.500000 30.200000 1974 10 12 3.200000 20 22 59.000000 
100.400000 29.900000 1974 10 16 3.000000 15 48 19.000000 
98.430000 25.120000 1974 10 20 3.400000 18 0 55.000000 
102.920000 24.620000 1974 10 22 3.200000 20 43 16.000000 
99.600000 26.000000 1974 10 22 4.500000 23 29 55.200000 
99.670000 25.950000 1974 10 23 3.100000 0 19 51.000000 
101.500000 30.650000 1974 10 25 3.600000 22 16 50.000000 
103.870000 28.170000 1974 10 26 3.100000 1 37 31.000000 
99.300000 29.600000 1974 10 27 3.500000 16 11 55.000000 
99.670000 25.930000 1974 10 28 3.500000 16 22 41.000000 
100.970000 26.180000 1974 10 29 3.000000 16 0 56.000000 
99.400000 29.600000 1974 10 30 3.000000 3 3 42.000000 
99.400000 29.600000 1974 10 30 3.000000 3 59 50.700000 
99.400000 29.600000 1974 10 30 3.000000 6 21 54.700000 
99.400000 29.600000 1974 10 30 3.200000 7 44 58.500000 
99.400000 29.600000 1974 10 30 3.200000 10 45 51.300000 
99.400000 29.600000 1974 10 30 3.000000 21 37 42.400000 
99.400000 29.600000 1974 10 31 3.000000 8 37 5.800000 
99.400000 29.600000 1974 10 31 3.000000 8 54 46.700000 
99.400000 29.600000 1974 10 31 3.200000 11 4 13.500000 
99.400000 29.600000 1974 10 31 3.700000 13 7 4.800000 
99.400000 29.600000 1974 11 1 3.200000 0 25 13.900000 
99.400000 29.600000 1974 11 1 3.000000 0 26 22.400000 
99.400000 29.600000 1974 11 1 3.300000 0 28 52.900000 
99.400000 29.600000 1974 11 1 3.000000 13 9 28.200000 
99.400000 29.600000 1974 11 1 3.300000 14 56 17.500000 
100.820000 26.250000 1974 11 1 3.400000 20 44 33.000000 
99.400000 29.500000 1974 11 2 3.300000 6 55 6.700000 
99.400000 29.500000 1974 11 2 3.100000 6 57 44.800000 
99.400000 29.500000 1974 11 2 3.100000 7 0 56.900000 
99.400000 29.500000 1974 11 2 3.400000 7 2 58.000000 
99.400000 29.500000 1974 11 2 3.100000 7 21 33.600000 
99.400000 29.500000 1974 11 2 3.000000 8 48 38.900000 
99.400000 29.500000 1974 11 2 3.100000 11 1 11.300000 
100.900000 27.800000 1974 11 2 3.000000 12 20 49.000000 
99.400000 29.600000 1974 11 2 3.400000 15 45 5.200000 
99.400000 29.600000 1974 11 2 3.100000 21 48 12.700000 
99.400000 29.600000 1974 11 3 3.000000 2 49 18.700000 
101.900000 24.320000 1974 11 3 3.500000 3 50 41.000000 
99.400000 29.600000 1974 11 3 3.100000 16 0 2.900000 
101.680000 29.330000 1974 11 4 3.200000 1 40 57.000000 
100.400000 27.230000 1974 11 4 3.100000 15 9 35.000000 
103.970000 28.180000 1974 11 5 3.700000 23 50 50.000000 
103.900000 28.200000 1974 11 5 3.100000 23 52 27.000000 
100.400000 27.180000 1974 11 8 3.200000 0 6 29.000000 
102.630000 26.170000 1974 11 15 3.100000 3 51 14.000000 
98.500000 24.500000 1974 11 16 4.900000 12 53 54.000000 
103.950000 28.070000 1974 11 22 3.000000 13 53 7.000000 
103.300000 29.700000 1974 11 24 3.000000 16 50 25.000000 
102.400000 24.100000 1974 11 25 3.000000 21 53 22.000000 
103.970000 28.130000 1974 11 29 3.300000 19 25 14.000000 
103.970000 28.150000 1974 11 30 3.200000 13 14 27.000000 
103.970000 28.220000 1974 12 1 3.700000 18 11 10.000000 
99.050000 25.030000 1974 12 2 3.200000 18 13 35.000000 
102.300000 29.050000 1974 12 4 3.000000 20 33 54.000000 
103.830000 28.150000 1974 12 6 3.200000 19 54 25.000000 
98.480000 25.080000 1974 12 7 3.000000 21 24 53.000000 
103.100000 30.320000 1974 12 8 3.900000 1 20 54.000000 
100.770000 25.120000 1974 12 8 3.200000 13 6 37.000000 
103.000000 30.400000 1974 12 9 3.100000 0 20 39.000000 
104.320000 28.020000 1974 12 9 3.700000 3 11 32.000000 
98.350000 24.930000 1974 12 10 3.300000 3 0 32.000000 
98.380000 24.970000 1974 12 18 3.000000 11 1 55.000000 
100.820000 27.170000 1974 12 18 3.400000 21 12 25.000000 
100.200000 28.100000 1974 12 19 3.300000 6 21 54.000000 
102.300000 29.200000 1974 12 20 3.500000 15 46 25.000000 
103.170000 27.030000 1974 12 21 3.300000 16 3 24.000000 
103.870000 28.320000 1974 12 23 3.100000 3 54 51.000000 
103.900000 28.120000 1974 12 24 3.100000 8 36 42.000000 
103.980000 28.180000 1974 12 25 3.400000 7 30 11.000000 
103.000000 30.080000 1974 12 28 3.400000 14 15 56.000000 
100.600000 28.100000 1974 12 30 3.200000 16 34 51.000000 
103.900000 29.000000 1974 12 30 4.900000 23 17 30.700000 
103.700000 28.780000 1974 12 31 3.000000 0 29 21.000000 
103.850000 28.070000 1975 1 3 4.100000 19 47 6.000000 
100.370000 26.350000 1975 1 4 4.000000 17 22 22.000000 
102.450000 24.330000 1975 1 4 3.000000 23 20 55.000000 
100.000000 30.900000 1975 1 7 3.100000 16 47 22.000000 
100.120000 25.800000 1975 1 11 3.200000 18 7 8.000000 
101.530000 24.780000 1975 1 12 3.500000 4 46 22.000000 
101.530000 24.800000 1975 1 12 5.400000 5 22 27.000000 
101.520000 24.900000 1975 1 12 3.800000 5 27 4.000000 
101.400000 24.750000 1975 1 12 3.500000 6 43 2.000000 
99.400000 24.670000 1975 1 12 3.500000 9 0 36.000000 
103.580000 28.770000 1975 1 12 3.100000 13 12 30.000000 
103.380000 24.670000 1975 1 13 3.100000 9 10 23.000000 
99.430000 29.520000 1975 1 14 3.500000 11 23 2.000000 
101.480000 24.830000 1975 1 14 3.000000 17 51 38.000000 
101.800000 29.430000 1975 1 15 6.200000 19 34 37.000000 
101.700000 29.500000 1975 1 15 4.500000 19 52 50.000000 
101.700000 29.300000 1975 1 15 5.200000 19 53 50.000000 
101.700000 29.300000 1975 1 15 3.100000 19 56 34.000000 
101.700000 29.300000 1975 1 15 3.000000 19 57 36.000000 
101.700000 29.300000 1975 1 15 3.200000 19 59 10.000000 
101.800000 29.400000 1975 1 15 3.000000 20 3 50.000000 
101.800000 29.300000 1975 1 15 3.200000 20 28 51.000000 
101.750000 29.300000 1975 1 15 3.500000 20 30 6.000000 
101.800000 29.400000 1975 1 15 3.600000 20 41 47.000000 
101.770000 29.370000 1975 1 15 3.400000 21 23 26.000000 
101.700000 29.300000 1975 1 15 3.500000 21 56 57.000000 
101.700000 29.300000 1975 1 15 3.500000 22 5 3.000000 
101.880000 29.500000 1975 1 15 3.400000 22 26 47.000000 
101.680000 29.380000 1975 1 15 3.400000 22 45 58.000000 
101.720000 29.330000 1975 1 15 4.600000 23 18 15.000000 
101.720000 29.330000 1975 1 15 3.100000 23 42 18.000000 
101.850000 29.380000 1975 1 16 3.000000 2 19 36.000000 
101.200000 29.100000 1975 1 16 5.200000 2 51 31.000000 
101.600000 31.700000 1975 1 16 3.000000 13 18 48.000000 
101.770000 29.350000 1975 1 16 3.000000 14 12 10.000000 
101.800000 29.350000 1975 1 16 3.000000 14 15 43.000000 
101.520000 31.820000 1975 1 16 3.200000 17 4 59.000000 
101.980000 29.230000 1975 1 16 3.600000 17 33 36.000000 
101.700000 29.300000 1975 1 16 3.400000 17 36 55.000000 
101.780000 29.370000 1975 1 16 3.300000 22 43 53.000000 
101.700000 29.400000 1975 1 17 4.000000 6 12 58.000000 
101.450000 24.850000 1975 1 17 3.600000 8 1 22.000000 
100.000000 31.000000 1975 1 17 3.200000 20 43 54.000000 
101.170000 29.270000 1975 1 18 4.100000 12 13 6.000000 
101.670000 29.330000 1975 1 18 3.700000 23 46 54.000000 
101.830000 29.400000 1975 1 19 3.600000 0 55 33.000000 
101.750000 29.350000 1975 1 19 3.100000 1 7 45.000000 
101.800000 29.350000 1975 1 19 3.500000 1 50 40.000000 
101.800000 29.400000 1975 1 19 3.600000 3 11 49.000000 
101.730000 29.400000 1975 1 19 3.200000 4 12 25.000000 
100.000000 30.900000 1975 1 19 3.000000 5 15 5.000000 
101.770000 29.370000 1975 1 19 3.600000 13 57 14.000000 
101.480000 24.750000 1975 1 19 3.000000 15 40 31.000000 
101.550000 31.750000 1975 1 19 3.500000 22 47 29.000000 
101.770000 29.300000 1975 1 20 3.000000 11 30 31.000000 
98.500000 26.000000 1975 1 20 3.000000 14 8 46.000000 
101.320000 29.330000 1975 1 20 3.500000 16 23 0.000000 
101.530000 24.800000 1975 1 22 3.200000 6 19 54.000000 
103.030000 26.570000 1975 1 22 4.600000 20 59 37.400000 
102.900000 26.530000 1975 1 22 3.100000 21 2 3.000000 
102.930000 26.570000 1975 1 22 3.600000 21 7 7.000000 
103.000000 26.400000 1975 1 22 3.200000 21 40 27.000000 
103.800000 28.200000 1975 1 23 3.000000 3 11 4.000000 
102.950000 26.570000 1975 1 23 3.100000 5 25 24.000000 
101.450000 24.800000 1975 1 23 3.500000 7 29 20.000000 
101.470000 24.820000 1975 1 23 3.000000 8 2 27.000000 
101.470000 24.780000 1975 1 23 3.200000 10 2 57.000000 
101.420000 24.770000 1975 1 23 4.000000 16 33 16.000000 
103.520000 27.350000 1975 1 24 3.300000 15 41 30.000000 
101.670000 29.350000 1975 1 27 3.400000 0 0 26.000000 
101.820000 30.030000 1975 1 28 3.300000 17 31 45.000000 
